Entry ID,Contest Name,Contest ID,Entry Fee,P,P,P,P,P,P,,Instructions,,,,,,,,
1681520160,TEN $300 Quarter Jukebox [Just $0.25!]  (Day 5),79128864,$0.25,Reilly Opelka (13635484),Andrey Rublev (13635481),Karen Khachanov (13635479),Aryna Sabalenka (13635478),Alex De Minaur (13635476),Dominic Thiem (13635474),,P,Alex De Minaur (13635476),Alex De Minaur,13635476,P,8900,De Minaur@Struff 10/25/2019 12:00PM ET,De Minaur,53.52
1681520161,TEN $300 Quarter Jukebox [Just $0.25!]  (Day 5),79128864,$0.25,Stan Wawrinka (13635488),Aljaz Bedene (13635486),Aryna Sabalenka (13635478),Roberto Bautista-Agut (13635477),Alex De Minaur (13635476),Dominic Thiem (13635474),,P,Roberto Bautista-Agut (13635477),Roberto Bautista-Agut,13635477,P,8700,Bautista-Agut@Opelka 10/25/2019 10:00AM ET,Bautista-Agut,56.87
1681520162,TEN $300 Quarter Jukebox [Just $0.25!]  (Day 5),79128864,$0.25,Stan Wawrinka (13635488),Pablo Carreno-Busta (13635487),Aryna Sabalenka (13635478),Roberto Bautista-Agut (13635477),Alex De Minaur (13635476),Gael Monfils (13635475),,P,Aryna Sabalenka (13635478),Aryna Sabalenka,13635478,P,8600,Mertens@Sabalenka 10/25/2019 07:00AM ET,Sabalenka,50.58
1681520034,TEN $1K Ace (Day 5),79128865,$1,Aljaz Bedene (13635486),Diego Sebastian Schwartzman (13635482),Matteo Berrettini (13635480),Roberto Bautista-Agut (13635477),Dominic Thiem (13635474),Roger Federer (13635473),,P,Karen Khachanov (13635479),Karen Khachanov,13635479,P,8300,Khachanov@Schwartzman 10/25/2019 11:30AM ET,Khachanov,47.11
1681520163,TEN $1K Ace (Day 5),79128865,$1,Stan Wawrinka (13635488),Elise Mertens (13635483),Roberto Bautista-Agut (13635477),Alex De Minaur (13635476),Gael Monfils (13635475),Dominic Thiem (13635474),,P,Matteo Berrettini (13635480),Matteo Berrettini,13635480,P,8100,Rublev@Berrettini 10/25/2019 08:00AM ET,Berrettini,56.76
1681520164,TEN $1K Ace (Day 5),79128865,$1,Pablo Carreno-Busta (13635487),Matteo Berrettini (13635480),Karen Khachanov (13635479),Roberto Bautista-Agut (13635477),Alex De Minaur (13635476),Roger Federer (13635473),,P,Andrey Rublev (13635481),Andrey Rublev,13635481,P,7400,Rublev@Berrettini 10/25/2019 08:00AM ET,Rublev,53.44
1681520165,TEN $1K Ace (Day 5),79128865,$1,Stan Wawrinka (13635488),Diego Sebastian Schwartzman (13635482),Roberto Bautista-Agut (13635477),Alex De Minaur (13635476),Gael Monfils (13635475),Dominic Thiem (13635474),,P,Diego Sebastian Schwartzman (13635482),Diego Sebastian Schwartzman,13635482,P,7000,Khachanov@Schwartzman 10/25/2019 11:30AM ET,Schwartzman,50.91
1681520166,TEN $1K Ace (Day 5),79128865,$1,Aljaz Bedene (13635486),Reilly Opelka (13635484),Matteo Berrettini (13635480),Alex De Minaur (13635476),Dominic Thiem (13635474),Roger Federer (13635473),,P,Elise Mertens (13635483),Elise Mertens,13635483,P,6800,Mertens@Sabalenka 10/25/2019 07:00AM ET,Mertens,52
1681520167,TEN $1K Ace (Day 5),79128865,$1,Stan Wawrinka (13635488),Reilly Opelka (13635484),Aryna Sabalenka (13635478),Alex De Minaur (13635476),Gael Monfils (13635475),Dominic Thiem (13635474),,P,Reilly Opelka (13635484),Reilly Opelka,13635484,P,6600,Bautista-Agut@Opelka 10/25/2019 10:00AM ET,Opelka,55.29
1681520168,TEN $1K Ace (Day 5),79128865,$1,Pablo Carreno-Busta (13635487),Reilly Opelka (13635484),Aryna Sabalenka (13635478),Alex De Minaur (13635476),Gael Monfils (13635475),Roger Federer (13635473),,P,Jan-Lennard Struff (13635485),Jan-Lennard Struff,13635485,P,6300,De Minaur@Struff 10/25/2019 12:00PM ET,Struff,52.6
1681520169,TEN $1K Ace (Day 5),79128865,$1,Pablo Carreno-Busta (13635487),Diego Sebastian Schwartzman (13635482),Roberto Bautista-Agut (13635477),Alex De Minaur (13635476),Gael Monfils (13635475),Roger Federer (13635473),,P,Aljaz Bedene (13635486),Aljaz Bedene,13635486,P,5900,Monfils@Bedene 10/25/2019 12:50PM ET,Bedene,50.29
1681520170,TEN $1K Ace (Day 5),79128865,$1,Jan-Lennard Struff (13635485),Elise Mertens (13635483),Matteo Berrettini (13635480),Karen Khachanov (13635479),Dominic Thiem (13635474),Roger Federer (13635473),,P,Pablo Carreno-Busta (13635487),Pablo Carreno-Busta,13635487,P,5500,Carreno-Busta@Thiem 10/25/2019 09:30AM ET,Carreno-Busta,53.21
1681520171,TEN $1K Ace (Day 5),79128865,$1,Jan-Lennard Struff (13635485),Matteo Berrettini (13635480),Karen Khachanov (13635479),Aryna Sabalenka (13635478),Roberto Bautista-Agut (13635477),Dominic Thiem (13635474),,P,Stan Wawrinka (13635488),Stan Wawrinka,13635488,P,5000,Wawrinka@Federer 10/25/2019 01:00PM ET,Wawrinka,57.64
1681520172,TEN $1K Ace (Day 5),79128865,$1,Reilly Opelka (13635484),Matteo Berrettini (13635480),Karen Khachanov (13635479),Aryna Sabalenka (13635478),Alex De Minaur (13635476),Gael Monfils (13635475),,,,,,,,,,
1681520173,TEN $1K Ace (Day 5),79128865,$1,Stan Wawrinka (13635488),Matteo Berrettini (13635480),Roberto Bautista-Agut (13635477),Alex De Minaur (13635476),Gael Monfils (13635475),Dominic Thiem (13635474),,,,,,,,,,
1681520174,TEN $1K Ace (Day 5),79128865,$1,Reilly Opelka (13635484),Elise Mertens (13635483),Matteo Berrettini (13635480),Karen Khachanov (13635479),Dominic Thiem (13635474),Roger Federer (13635473),,,,,,,,,,
1681520175,TEN $1K Ace (Day 5),79128865,$1,Aljaz Bedene (13635486),Andrey Rublev (13635481),Aryna Sabalenka (13635478),Roberto Bautista-Agut (13635477),Alex De Minaur (13635476),Roger Federer (13635473),,,,,,,,,,
1681520176,TEN $1K Ace (Day 5),79128865,$1,Pablo Carreno-Busta (13635487),Aljaz Bedene (13635486),Aryna Sabalenka (13635478),Roberto Bautista-Agut (13635477),Alex De Minaur (13635476),Roger Federer (13635473),,,,,,,,,,
1681520177,TEN $1K Ace (Day 5),79128865,$1,Reilly Opelka (13635484),Diego Sebastian Schwartzman (13635482),Matteo Berrettini (13635480),Aryna Sabalenka (13635478),Alex De Minaur (13635476),Roger Federer (13635473),,,,,,,,,,
1681520178,TEN $1K Ace (Day 5),79128865,$1,Pablo Carreno-Busta (13635487),Jan-Lennard Struff (13635485),Aryna Sabalenka (13635478),Roberto Bautista-Agut (13635477),Gael Monfils (13635475),Roger Federer (13635473),,,,,,,,,,
1681520179,TEN $1K Ace (Day 5),79128865,$1,Diego Sebastian Schwartzman (13635482),Andrey Rublev (13635481),Aryna Sabalenka (13635478),Roberto Bautista-Agut (13635477),Alex De Minaur (13635476),Gael Monfils (13635475),,,,,,,,,,
1681520180,TEN $1K Ace (Day 5),79128865,$1,Jan-Lennard Struff (13635485),Diego Sebastian Schwartzman (13635482),Matteo Berrettini (13635480),Roberto Bautista-Agut (13635477),Gael Monfils (13635475),Roger Federer (13635473),,,,,,,,,,
1681520181,TEN $1K Ace (Day 5),79128865,$1,Aljaz Bedene (13635486),Jan-Lennard Struff (13635485),Aryna Sabalenka (13635478),Roberto Bautista-Agut (13635477),Dominic Thiem (13635474),Roger Federer (13635473),,,,,,,,,,
1681528995,TEN $5 3-Player (Day 5),79161760,$5,Aljaz Bedene (13635486),Matteo Berrettini (13635480),Aryna Sabalenka (13635478),Roberto Bautista-Agut (13635477),Alex De Minaur (13635476),Dominic Thiem (13635474),,,,,,,,,,
