Entry ID,Contest Name,Contest ID,Entry Fee,C,C,W,W,W,D,D,G,UTIL,,Instructions,,,,,,,,
1682671310,NHL $20K Forecheck [$5K to 1st 20 Max Entry],79148870,$4,Jacob Markstrom (13633098),Victor Olofsson (13632608),Anders Lee (13632612),Andreas Athanasiou (13632654),Auston Matthews (13632434),Elias Pettersson (13632452),Morgan Rielly (13632872),Tyson Barrie (13632896),Michael Dal Colle (13632702),,G,Thomas Greiss (13633104),Thomas Greiss,13633104,G,8100,NYI@OTT 10/25/2019 07:30PM ET,NYI,16.28
1682671311,NHL $20K Forecheck [$5K to 1st 20 Max Entry],79148870,$4,Jacob Markstrom (13633098),Victor Olofsson (13632608),Anders Lee (13632612),Timo Meier (13632622),Auston Matthews (13632434),Nico Hischier (13632462),Morgan Rielly (13632872),Tyson Barrie (13632896),Michael Dal Colle (13632702),,G,Michael Hutchinson (13633105),Michael Hutchinson,13633105,G,8000,SJ@TOR 10/25/2019 07:00PM ET,TOR,9
1682671312,NHL $20K Forecheck [$5K to 1st 20 Max Entry],79148870,$4,Bo Horvat (13632446),Dylan Larkin (13632444),J.T. Miller (13632598),T.J. Oshie (13632594),Brady Tkachuk (13632596),Ilya Lyubushkin (13633000),Aaron Ness (13633016),Michael DiPietro (13633116),Chris Tierney (13632474),,G,Carter Hutton (13633096),Carter Hutton,13633096,G,8000,BUF@DET 10/25/2019 07:30PM ET,BUF,17.11
1682671313,NHL $20K Forecheck [$5K to 1st 20 Max Entry],79148870,$4,Bo Horvat (13632446),Dylan Larkin (13632444),J.T. Miller (13632598),T.J. Oshie (13632594),Brady Tkachuk (13632596),Ilya Lyubushkin (13633000),Aaron Ness (13633016),Michael DiPietro (13633116),Chris Tierney (13632474),,G,Cory Schneider (13633097),Cory Schneider,13633097,G,7900,ARI@NJ 10/25/2019 07:00PM ET,NJ,5.42
1682671314,NHL $20K Forecheck [$5K to 1st 20 Max Entry],79148870,$4,Bo Horvat (13632446),Dylan Larkin (13632444),J.T. Miller (13632598),T.J. Oshie (13632594),Brady Tkachuk (13632596),Ilya Lyubushkin (13633000),Aaron Ness (13633016),Michael DiPietro (13633116),Chris Tierney (13632474),,G,MacKenzie Blackwood (13633106),MacKenzie Blackwood,13633106,G,7900,ARI@NJ 10/25/2019 07:00PM ET,NJ,9.46
1682671315,NHL $20K Forecheck [$5K to 1st 20 Max Entry],79148870,$4,Bo Horvat (13632446),Dylan Larkin (13632444),J.T. Miller (13632598),T.J. Oshie (13632594),Brady Tkachuk (13632596),Ilya Lyubushkin (13633000),Aaron Ness (13633016),Michael DiPietro (13633116),Chris Tierney (13632474),,C,Jack Eichel (13632432),Jack Eichel,13632432,C/UTIL,7800,BUF@DET 10/25/2019 07:30PM ET,BUF,16.82
1682671316,NHL $20K Forecheck [$5K to 1st 20 Max Entry],79148870,$4,Bo Horvat (13632446),Dylan Larkin (13632444),J.T. Miller (13632598),T.J. Oshie (13632594),Brady Tkachuk (13632596),Ilya Lyubushkin (13633000),Aaron Ness (13633016),Michael DiPietro (13633116),Chris Tierney (13632474),,G,Linus Ullmark (13633107),Linus Ullmark,13633107,G,7800,BUF@DET 10/25/2019 07:30PM ET,BUF,17.42
1682671317,NHL $20K Forecheck [$5K to 1st 20 Max Entry],79148870,$4,Bo Horvat (13632446),Dylan Larkin (13632444),J.T. Miller (13632598),T.J. Oshie (13632594),Brady Tkachuk (13632596),Ilya Lyubushkin (13633000),Aaron Ness (13633016),Michael DiPietro (13633116),Chris Tierney (13632474),,C,Auston Matthews (13632434),Auston Matthews,13632434,C/UTIL,7700,SJ@TOR 10/25/2019 07:00PM ET,TOR,15.6
1682671318,NHL $20K Forecheck [$5K to 1st 20 Max Entry],79148870,$4,Bo Horvat (13632446),Dylan Larkin (13632444),J.T. Miller (13632598),T.J. Oshie (13632594),Brady Tkachuk (13632596),Ilya Lyubushkin (13633000),Aaron Ness (13633016),Michael DiPietro (13633116),Chris Tierney (13632474),,G,Jacob Markstrom (13633098),Jacob Markstrom,13633098,G,7700,WAS@VAN 10/25/2019 10:00PM ET,VAN,18.65
1682677383,NHL $20K Forecheck [$5K to 1st 20 Max Entry],79148870,$4,Bo Horvat (13632446),Dylan Larkin (13632444),J.T. Miller (13632598),T.J. Oshie (13632594),Brady Tkachuk (13632596),Ilya Lyubushkin (13633000),Aaron Ness (13633016),Michael DiPietro (13633116),Chris Tierney (13632474),,LW,Taylor Hall (13632584),Taylor Hall,13632584,W/UTIL,7600,ARI@NJ 10/25/2019 07:00PM ET,NJ,11.64
,,,,,,,,,,,,,,G,Braden Holtby (13633099),Braden Holtby,13633099,G,7600,WAS@VAN 10/25/2019 10:00PM ET,WAS,10.53
,,,,,,,,,,,,,,G,Darcy Kuemper (13633100),Darcy Kuemper,13633100,G,7500,ARI@NJ 10/25/2019 07:00PM ET,ARI,16.29
,,,,,,,,,,,,,,G,Antti Raanta (13633109),Antti Raanta,13633109,G,7500,ARI@NJ 10/25/2019 07:00PM ET,ARI,17.3
,,,,,,,,,,,,,,G,Thatcher Demko (13633108),Thatcher Demko,13633108,G,7500,WAS@VAN 10/25/2019 10:00PM ET,VAN,17.53
,,,,,,,,,,,,,,G,Jimmy Howard (13633101),Jimmy Howard,13633101,G,7400,BUF@DET 10/25/2019 07:30PM ET,DET,13.22
,,,,,,,,,,,,,,G,Ilya Samsonov (13633110),Ilya Samsonov,13633110,G,7400,WAS@VAN 10/25/2019 10:00PM ET,WAS,15.35
,,,,,,,,,,,,,,G,Craig Anderson (13633102),Craig Anderson,13633102,G,7200,NYI@OTT 10/25/2019 07:30PM ET,OTT,10.78
,,,,,,,,,,,,,,G,Jonathan Bernier (13633111),Jonathan Bernier,13633111,G,7200,BUF@DET 10/25/2019 07:30PM ET,DET,12.38
,,,,,,,,,,,,,,D,John Carlson (13632868),John Carlson,13632868,D/UTIL,7100,WAS@VAN 10/25/2019 10:00PM ET,WAS,17.81
,,,,,,,,,,,,,,LW,Evander Kane (13632586),Evander Kane,13632586,W/UTIL,7000,SJ@TOR 10/25/2019 07:00PM ET,SJ,18.56
,,,,,,,,,,,,,,G,Martin Jones (13633103),Martin Jones,13633103,G,7000,SJ@TOR 10/25/2019 07:00PM ET,SJ,10.33
,,,,,,,,,,,,,,C,Mathew Barzal (13632436),Mathew Barzal,13632436,C/UTIL,7000,NYI@OTT 10/25/2019 07:30PM ET,NYI,10.31
,,,,,,,,,,,,,,G,Anders Nilsson (13633112),Anders Nilsson,13633112,G,7000,NYI@OTT 10/25/2019 07:30PM ET,OTT,21.52
,,,,,,,,,,,,,,D,Brent Burns (13632870),Brent Burns,13632870,D/UTIL,6900,SJ@TOR 10/25/2019 07:00PM ET,SJ,12.07
,,,,,,,,,,,,,,G,Aaron Dell (13633113),Aaron Dell,13633113,G,6800,SJ@TOR 10/25/2019 07:00PM ET,SJ,11.8
,,,,,,,,,,,,,,LW,Jeff Skinner (13632588),Jeff Skinner,13632588,W/UTIL,6800,BUF@DET 10/25/2019 07:30PM ET,BUF,14.34
,,,,,,,,,,,,,,C,Nicklas Backstrom (13632438),Nicklas Backstrom,13632438,C/UTIL,6700,WAS@VAN 10/25/2019 10:00PM ET,WAS,8.98
,,,,,,,,,,,,,,RW,Mitchell Marner (13632590),Mitchell Marner,13632590,W/UTIL,6600,SJ@TOR 10/25/2019 07:00PM ET,TOR,13.16
,,,,,,,,,,,,,,C,John Tavares (13632440),John Tavares,13632440,C/UTIL,6500,SJ@TOR 10/25/2019 07:00PM ET,TOR,8.31
,,,,,,,,,,,,,,G,Kasimir Kaskisuo (13633121),Kasimir Kaskisuo,13633121,G,6500,SJ@TOR 10/25/2019 07:00PM ET,TOR,0
,,,,,,,,,,,,,,G,Eric Comrie (13633114),Eric Comrie,13633114,G,6500,ARI@NJ 10/25/2019 07:00PM ET,ARI,0
,,,,,,,,,,,,,,G,Adin Hill (13633118),Adin Hill,13633118,G,6500,ARI@NJ 10/25/2019 07:00PM ET,ARI,0
,,,,,,,,,,,,,,G,Evan Cormier (13633119),Evan Cormier,13633119,G,6500,ARI@NJ 10/25/2019 07:00PM ET,NJ,0
,,,,,,,,,,,,,,G,Christopher Gibson (13633120),Christopher Gibson,13633120,G,6500,NYI@OTT 10/25/2019 07:30PM ET,NYI,0
,,,,,,,,,,,,,,G,Filip Gustavsson (13633125),Filip Gustavsson,13633125,G,6500,NYI@OTT 10/25/2019 07:30PM ET,OTT,0
,,,,,,,,,,,,,,G,Marcus Hogberg (13633126),Marcus Hogberg,13633126,G,6500,NYI@OTT 10/25/2019 07:30PM ET,OTT,0
,,,,,,,,,,,,,,G,Calvin Pickard (13633122),Calvin Pickard,13633122,G,6500,BUF@DET 10/25/2019 07:30PM ET,DET,0
,,,,,,,,,,,,,,G,Andrew Hammond (13633123),Andrew Hammond,13633123,G,6500,BUF@DET 10/25/2019 07:30PM ET,BUF,0
,,,,,,,,,,,,,,G,Jonas Johansson (13633124),Jonas Johansson,13633124,G,6500,BUF@DET 10/25/2019 07:30PM ET,BUF,0
,,,,,,,,,,,,,,G,Zane McIntyre (13633115),Zane McIntyre,13633115,G,6500,WAS@VAN 10/25/2019 10:00PM ET,VAN,0
,,,,,,,,,,,,,,G,Michael DiPietro (13633116),Michael DiPietro,13633116,G,6500,WAS@VAN 10/25/2019 10:00PM ET,VAN,0
,,,,,,,,,,,,,,G,Pheonix Copley (13633117),Pheonix Copley,13633117,G,6500,WAS@VAN 10/25/2019 10:00PM ET,WAS,0
,,,,,,,,,,,,,,D,Morgan Rielly (13632872),Morgan Rielly,13632872,D/UTIL,6400,SJ@TOR 10/25/2019 07:00PM ET,TOR,12.63
,,,,,,,,,,,,,,C,Brock Nelson (13632442),Brock Nelson,13632442,C/UTIL,6400,NYI@OTT 10/25/2019 07:30PM ET,NYI,12.54
,,,,,,,,,,,,,,RW,Anthony Mantha (13632592),Anthony Mantha,13632592,W/UTIL,6400,BUF@DET 10/25/2019 07:30PM ET,DET,16.72
,,,,,,,,,,,,,,RW,T.J. Oshie (13632594),T.J. Oshie,13632594,W/UTIL,6300,WAS@VAN 10/25/2019 10:00PM ET,WAS,11.21
,,,,,,,,,,,,,,LW,Brady Tkachuk (13632596),Brady Tkachuk,13632596,W/UTIL,6200,NYI@OTT 10/25/2019 07:30PM ET,OTT,10.21
,,,,,,,,,,,,,,D,Thomas Chabot (13632874),Thomas Chabot,13632874,D/UTIL,6200,NYI@OTT 10/25/2019 07:30PM ET,OTT,12.4
,,,,,,,,,,,,,,C,Dylan Larkin (13632444),Dylan Larkin,13632444,C/UTIL,6200,BUF@DET 10/25/2019 07:30PM ET,DET,9.7
,,,,,,,,,,,,,,LW,J.T. Miller (13632598),J.T. Miller,13632598,W/UTIL,6100,WAS@VAN 10/25/2019 10:00PM ET,VAN,12.5
,,,,,,,,,,,,,,RW,Kyle Palmieri (13632600),Kyle Palmieri,13632600,W/UTIL,6000,ARI@NJ 10/25/2019 07:00PM ET,NJ,8.8
,,,,,,,,,,,,,,D,Alexander Edler (13632876),Alexander Edler,13632876,D/UTIL,6000,WAS@VAN 10/25/2019 10:00PM ET,VAN,13.7
,,,,,,,,,,,,,,RW,Phil Kessel (13632602),Phil Kessel,13632602,W/UTIL,5900,ARI@NJ 10/25/2019 07:00PM ET,ARI,8.66
,,,,,,,,,,,,,,D,P.K. Subban (13632878),P.K. Subban,13632878,D/UTIL,5900,ARI@NJ 10/25/2019 07:00PM ET,NJ,7.79
,,,,,,,,,,,,,,C,Bo Horvat (13632446),Bo Horvat,13632446,C/UTIL,5900,WAS@VAN 10/25/2019 10:00PM ET,VAN,12.43
,,,,,,,,,,,,,,D,Erik Karlsson (13632880),Erik Karlsson,13632880,D/UTIL,5800,SJ@TOR 10/25/2019 07:00PM ET,SJ,10.69
,,,,,,,,,,,,,,RW,Brock Boeser (13632604),Brock Boeser,13632604,W/UTIL,5800,WAS@VAN 10/25/2019 10:00PM ET,VAN,10.17
,,,,,,,,,,,,,,C,Tomas Hertl (13632448),Tomas Hertl,13632448,C/UTIL,5700,SJ@TOR 10/25/2019 07:00PM ET,SJ,10.64
,,,,,,,,,,,,,,LW,Tyler Bertuzzi (13632606),Tyler Bertuzzi,13632606,W/UTIL,5700,BUF@DET 10/25/2019 07:30PM ET,DET,10.54
,,,,,,,,,,,,,,D,Rasmus Dahlin (13632882),Rasmus Dahlin,13632882,D/UTIL,5700,BUF@DET 10/25/2019 07:30PM ET,BUF,9.08
,,,,,,,,,,,,,,C,Logan Couture (13632450),Logan Couture,13632450,C/UTIL,5600,SJ@TOR 10/25/2019 07:00PM ET,SJ,9.26
,,,,,,,,,,,,,,LW,Victor Olofsson (13632608),Victor Olofsson,13632608,W/UTIL,5600,BUF@DET 10/25/2019 07:30PM ET,BUF,9.63
,,,,,,,,,,,,,,D,Oliver Ekman-Larsson (13632884),Oliver Ekman-Larsson,13632884,D/UTIL,5500,ARI@NJ 10/25/2019 07:00PM ET,ARI,8.63
,,,,,,,,,,,,,,RW,Sam Reinhart (13632610),Sam Reinhart,13632610,W/UTIL,5500,BUF@DET 10/25/2019 07:30PM ET,BUF,8.4
,,,,,,,,,,,,,,LW,Anders Lee (13632612),Anders Lee,13632612,W/UTIL,5400,NYI@OTT 10/25/2019 07:30PM ET,NYI,6.63
,,,,,,,,,,,,,,D,Ryan Pulock (13632886),Ryan Pulock,13632886,D/UTIL,5400,NYI@OTT 10/25/2019 07:30PM ET,NYI,8.91
,,,,,,,,,,,,,,C,Elias Pettersson (13632452),Elias Pettersson,13632452,C/UTIL,5400,WAS@VAN 10/25/2019 10:00PM ET,VAN,10.24
,,,,,,,,,,,,,,RW,Nick Schmaltz (13632614),Nick Schmaltz,13632614,W/UTIL,5300,ARI@NJ 10/25/2019 07:00PM ET,ARI,9.91
,,,,,,,,,,,,,,LW,Clayton Keller (13632616),Clayton Keller,13632616,W/UTIL,5200,ARI@NJ 10/25/2019 07:00PM ET,ARI,8.87
,,,,,,,,,,,,,,D,Rasmus Ristolainen (13632888),Rasmus Ristolainen,13632888,D/UTIL,5200,BUF@DET 10/25/2019 07:30PM ET,BUF,8.27
,,,,,,,,,,,,,,C,Evgeny Kuznetsov (13632454),Evgeny Kuznetsov,13632454,C/UTIL,5200,WAS@VAN 10/25/2019 10:00PM ET,WAS,8.66
,,,,,,,,,,,,,,D,Alex Goligoski (13632890),Alex Goligoski,13632890,D/UTIL,5100,ARI@NJ 10/25/2019 07:00PM ET,ARI,9.12
,,,,,,,,,,,,,,RW,Josh Bailey (13632618),Josh Bailey,13632618,W/UTIL,5100,NYI@OTT 10/25/2019 07:30PM ET,NYI,8.41
,,,,,,,,,,,,,,C,Jack Hughes (13632456),Jack Hughes,13632456,C/UTIL,5000,ARI@NJ 10/25/2019 07:00PM ET,NJ,4.99
,,,,,,,,,,,,,,RW,Anthony Beauvillier (13632620),Anthony Beauvillier,13632620,W/UTIL,5000,NYI@OTT 10/25/2019 07:30PM ET,NYI,8.22
,,,,,,,,,,,,,,D,Mike Green (13632892),Mike Green,13632892,D/UTIL,5000,BUF@DET 10/25/2019 07:30PM ET,DET,8.86
,,,,,,,,,,,,,,LW,Timo Meier (13632622),Timo Meier,13632622,W/UTIL,4900,SJ@TOR 10/25/2019 07:00PM ET,SJ,7.38
,,,,,,,,,,,,,,C,Derek Stepan (13632458),Derek Stepan,13632458,C/UTIL,4900,ARI@NJ 10/25/2019 07:00PM ET,ARI,6.17
,,,,,,,,,,,,,,RW,Patrick Marleau (13632624),Patrick Marleau,13632624,W/UTIL,4800,SJ@TOR 10/25/2019 07:00PM ET,SJ,10.03
,,,,,,,,,,,,,,C,Christian Dvorak (13632460),Christian Dvorak,13632460,C/UTIL,4800,ARI@NJ 10/25/2019 07:00PM ET,ARI,8.34
,,,,,,,,,,,,,,D,Filip Hronek (13632894),Filip Hronek,13632894,D/UTIL,4800,BUF@DET 10/25/2019 07:30PM ET,DET,8.74
,,,,,,,,,,,,,,RW,Tom Wilson (13632626),Tom Wilson,13632626,W/UTIL,4800,WAS@VAN 10/25/2019 10:00PM ET,WAS,9.42
,,,,,,,,,,,,,,RW,Kevin Labanc (13632628),Kevin Labanc,13632628,W/UTIL,4700,SJ@TOR 10/25/2019 07:00PM ET,SJ,8.59
,,,,,,,,,,,,,,D,Tyson Barrie (13632896),Tyson Barrie,13632896,D/UTIL,4700,SJ@TOR 10/25/2019 07:00PM ET,TOR,7.87
,,,,,,,,,,,,,,C,Nico Hischier (13632462),Nico Hischier,13632462,C/UTIL,4700,ARI@NJ 10/25/2019 07:00PM ET,NJ,4.57
,,,,,,,,,,,,,,C,Alexander Kerfoot (13632464),Alexander Kerfoot,13632464,C/UTIL,4600,SJ@TOR 10/25/2019 07:00PM ET,TOR,7.26
,,,,,,,,,,,,,,RW,William Nylander (13632630),William Nylander,13632630,W/UTIL,4600,SJ@TOR 10/25/2019 07:00PM ET,TOR,8.06
,,,,,,,,,,,,,,LW,Andreas Johnsson (13632632),Andreas Johnsson,13632632,W/UTIL,4600,SJ@TOR 10/25/2019 07:00PM ET,TOR,8.33
,,,,,,,,,,,,,,D,Devon Toews (13632898),Devon Toews,13632898,D/UTIL,4600,NYI@OTT 10/25/2019 07:30PM ET,NYI,8.34
,,,,,,,,,,,,,,LW,Vladislav Namestnikov (13632634),Vladislav Namestnikov,13632634,W/UTIL,4500,NYI@OTT 10/25/2019 07:30PM ET,OTT,10.34
,,,,,,,,,,,,,,RW,Jordan Eberle (13632636),Jordan Eberle,13632636,W/UTIL,4500,NYI@OTT 10/25/2019 07:30PM ET,NYI,6.56
,,,,,,,,,,,,,,D,Nikita Zaitsev (13632900),Nikita Zaitsev,13632900,D/UTIL,4500,NYI@OTT 10/25/2019 07:30PM ET,OTT,9.78
,,,,,,,,,,,,,,C,Lars Eller (13632466),Lars Eller,13632466,C/UTIL,4500,WAS@VAN 10/25/2019 10:00PM ET,WAS,8.08
,,,,,,,,,,,,,,LW,Ilya Mikheyev (13632638),Ilya Mikheyev,13632638,W/UTIL,4400,SJ@TOR 10/25/2019 07:00PM ET,TOR,8.56
,,,,,,,,,,,,,,D,Jake Muzzin (13632902),Jake Muzzin,13632902,D/UTIL,4400,SJ@TOR 10/25/2019 07:00PM ET,TOR,8.36
,,,,,,,,,,,,,,C,Jean-Gabriel Pageau (13632468),Jean-Gabriel Pageau,13632468,C/UTIL,4400,NYI@OTT 10/25/2019 07:30PM ET,OTT,9.28
,,,,,,,,,,,,,,RW,Kasperi Kapanen (13632642),Kasperi Kapanen,13632642,W/UTIL,4300,SJ@TOR 10/25/2019 07:00PM ET,TOR,7.74
,,,,,,,,,,,,,,D,Danny DeKeyser (13632904),Danny DeKeyser,13632904,D/UTIL,4300,BUF@DET 10/25/2019 07:30PM ET,DET,9.18
,,,,,,,,,,,,,,LW,Tanner Pearson (13632640),Tanner Pearson,13632640,W/UTIL,4300,WAS@VAN 10/25/2019 10:00PM ET,VAN,9.01
,,,,,,,,,,,,,,LW,Conor Garland (13632644),Conor Garland,13632644,W/UTIL,4200,ARI@NJ 10/25/2019 07:00PM ET,ARI,9.6
,,,,,,,,,,,,,,C,Logan Brown (13632470),Logan Brown,13632470,C/UTIL,4200,NYI@OTT 10/25/2019 07:30PM ET,OTT,0
,,,,,,,,,,,,,,D,Nick Leddy (13632906),Nick Leddy,13632906,D/UTIL,4200,NYI@OTT 10/25/2019 07:30PM ET,NYI,6.55
,,,,,,,,,,,,,,LW,Blake Coleman (13632646),Blake Coleman,13632646,W/UTIL,4100,ARI@NJ 10/25/2019 07:00PM ET,NJ,8.7
,,,,,,,,,,,,,,D,Quinn Hughes (13632912),Quinn Hughes,13632912,D/UTIL,4100,WAS@VAN 10/25/2019 10:00PM ET,VAN,6.34
,,,,,,,,,,,,,,D,Johnny Boychuk (13632908),Johnny Boychuk,13632908,D/UTIL,4000,NYI@OTT 10/25/2019 07:30PM ET,NYI,9.82
,,,,,,,,,,,,,,C,Marcus Johansson (13632472),Marcus Johansson,13632472,C/UTIL,4000,BUF@DET 10/25/2019 07:30PM ET,BUF,6.84
,,,,,,,,,,,,,,LW,Jakub Vrana (13632648),Jakub Vrana,13632648,W/UTIL,4000,WAS@VAN 10/25/2019 10:00PM ET,WAS,8.66
,,,,,,,,,,,,,,D,Dmitry Orlov (13632910),Dmitry Orlov,13632910,D/UTIL,4000,WAS@VAN 10/25/2019 10:00PM ET,WAS,7.32
,,,,,,,,,,,,,,D,Cody Ceci (13632914),Cody Ceci,13632914,D/UTIL,3900,SJ@TOR 10/25/2019 07:00PM ET,TOR,7.41
,,,,,,,,,,,,,,D,Jakob Chychrun (13632918),Jakob Chychrun,13632918,D/UTIL,3900,ARI@NJ 10/25/2019 07:00PM ET,ARI,8.01
,,,,,,,,,,,,,,C,Chris Tierney (13632474),Chris Tierney,13632474,C/UTIL,3900,NYI@OTT 10/25/2019 07:30PM ET,OTT,7.9
,,,,,,,,,,,,,,RW,Connor Brown (13632650),Connor Brown,13632650,W/UTIL,3900,NYI@OTT 10/25/2019 07:30PM ET,OTT,8.54
,,,,,,,,,,,,,,D,Christopher Tanev (13632916),Christopher Tanev,13632916,D/UTIL,3900,WAS@VAN 10/25/2019 10:00PM ET,VAN,8.53
,,,,,,,,,,,,,,D,Jordan Oesterle (13632922),Jordan Oesterle,13632922,D/UTIL,3800,ARI@NJ 10/25/2019 07:00PM ET,ARI,7.98
,,,,,,,,,,,,,,C,Colin White (13632476),Colin White,13632476,C/UTIL,3800,NYI@OTT 10/25/2019 07:30PM ET,OTT,4.61
,,,,,,,,,,,,,,RW,Anthony Duclair (13632652),Anthony Duclair,13632652,W/UTIL,3800,NYI@OTT 10/25/2019 07:30PM ET,OTT,9.06
,,,,,,,,,,,,,,LW,Andreas Athanasiou (13632654),Andreas Athanasiou,13632654,W/UTIL,3800,BUF@DET 10/25/2019 07:30PM ET,DET,5.11
,,,,,,,,,,,,,,D,Michal Kempny (13632920),Michal Kempny,13632920,D/UTIL,3800,WAS@VAN 10/25/2019 10:00PM ET,WAS,8.72
,,,,,,,,,,,,,,C,Carl Soderberg (13632478),Carl Soderberg,13632478,C/UTIL,3700,ARI@NJ 10/25/2019 07:00PM ET,ARI,7.04
,,,,,,,,,,,,,,RW,Nikita Gusev (13632656),Nikita Gusev,13632656,W/UTIL,3700,ARI@NJ 10/25/2019 07:00PM ET,NJ,6.81
,,,,,,,,,,,,,,D,Adam Pelech (13632926),Adam Pelech,13632926,D/UTIL,3700,NYI@OTT 10/25/2019 07:30PM ET,NYI,9.29
,,,,,,,,,,,,,,LW,Darren Helm (13632658),Darren Helm,13632658,W/UTIL,3700,BUF@DET 10/25/2019 07:30PM ET,DET,7.95
,,,,,,,,,,,,,,D,Tyler Myers (13632924),Tyler Myers,13632924,D/UTIL,3700,WAS@VAN 10/25/2019 10:00PM ET,VAN,7.11
,,,,,,,,,,,,,,RW,Wayne Simmonds (13632660),Wayne Simmonds,13632660,W/UTIL,3600,ARI@NJ 10/25/2019 07:00PM ET,NJ,5.99
,,,,,,,,,,,,,,D,Sami Vatanen (13632930),Sami Vatanen,13632930,D/UTIL,3600,ARI@NJ 10/25/2019 07:00PM ET,NJ,7.38
,,,,,,,,,,,,,,C,Casey Mittelstadt (13632480),Casey Mittelstadt,13632480,C/UTIL,3600,BUF@DET 10/25/2019 07:30PM ET,BUF,7.1
,,,,,,,,,,,,,,D,Dennis Cholowski (13632932),Dennis Cholowski,13632932,D/UTIL,3600,BUF@DET 10/25/2019 07:30PM ET,DET,5.77
