Entry ID,Contest Name,Contest ID,Entry Fee,C,C,W,W,W,D,D,G,UTIL,,Instructions,,,,,,,,
,,,,,,,,,,,,,,C,Colin White (13687000),Colin White,13687000,C/UTIL,3600,OTT@BOS 11/02/2019 07:00PM ET,OTT,4.61
,,,,,,,,,,,,,,LW,Nick Foligno (13687448),Nick Foligno,13687448,W/UTIL,3600,CGY@CLS 11/02/2019 07:00PM ET,CLS,6.48
,,,,,,,,,,,,,,C,Cody Eakin (13686992),Cody Eakin,13686992,C/UTIL,3600,WPG@VGK 11/02/2019 10:00PM ET,VGK,3.86
,,,,,,,,,,,,,,LW,Patrick Marleau (13687436),Patrick Marleau,13687436,W/UTIL,3600,VAN@SJ 11/02/2019 10:00PM ET,SJ,7.63
,,,,,,,,,,,,,,D,Tyler Myers (13688066),Tyler Myers,13688066,D/UTIL,3600,VAN@SJ 11/02/2019 10:00PM ET,VAN,6.13
,,,,,,,,,,,,,,LW,Carl Grundstrom (13687434),Carl Grundstrom,13687434,W/UTIL,3600,CHI@LA 11/02/2019 10:30PM ET,LA,7.25
,,,,,,,,,,,,,,D,Brandon Montour (13688070),Brandon Montour,13688070,D/UTIL,3500,NYI@BUF 11/02/2019 07:00PM ET,BUF,0
,,,,,,,,,,,,,,D,Adam Pelech (13688074),Adam Pelech,13688074,D/UTIL,3500,NYI@BUF 11/02/2019 07:00PM ET,NYI,8.52
,,,,,,,,,,,,,,LW,Trevor Moore (13687450),Trevor Moore,13687450,W/UTIL,3500,TOR@PHI 11/02/2019 07:00PM ET,TOR,6.29
,,,,,,,,,,,,,,D,Andy Greene (13688076),Andy Greene,13688076,D/UTIL,3500,NJ@CAR 11/02/2019 07:00PM ET,NJ,7.84
,,,,,,,,,,,,,,RW,Josh Anderson (13687452),Josh Anderson,13687452,W/UTIL,3500,CGY@CLS 11/02/2019 07:00PM ET,CLS,6.47
,,,,,,,,,,,,,,D,Travis Hamonic (13688078),Travis Hamonic,13688078,D/UTIL,3500,CGY@CLS 11/02/2019 07:00PM ET,CGY,6.35
,,,,,,,,,,,,,,C,Jesperi Kotkaniemi (13686998),Jesperi Kotkaniemi,13686998,C/UTIL,3500,MON@DAL 11/02/2019 07:00PM ET,MON,4.64
,,,,,,,,,,,,,,LW,Nick Cousins (13687460),Nick Cousins,13687460,W/UTIL,3500,MON@DAL 11/02/2019 07:00PM ET,MON,7.97
,,,,,,,,,,,,,,D,Esa Lindell (13688068),Esa Lindell,13688068,D/UTIL,3500,MON@DAL 11/02/2019 07:00PM ET,DAL,6.5
,,,,,,,,,,,,,,D,Brad Hunt (13688080),Brad Hunt,13688080,D/UTIL,3500,STL@MIN 11/02/2019 08:00PM ET,MIN,7.47
,,,,,,,,,,,,,,C,Bryan Little (13686996),Bryan Little,13686996,C/UTIL,3500,WPG@VGK 11/02/2019 10:00PM ET,WPG,10.82
,,,,,,,,,,,,,,LW,Cody Glass (13687458),Cody Glass,13687458,W/UTIL,3500,WPG@VGK 11/02/2019 10:00PM ET,VGK,6.22
,,,,,,,,,,,,,,D,Christopher Tanev (13688072),Christopher Tanev,13688072,D/UTIL,3500,VAN@SJ 11/02/2019 10:00PM ET,VAN,8.55
,,,,,,,,,,,,,,RW,Alex Nylander (13687454),Alex Nylander,13687454,W/UTIL,3500,CHI@LA 11/02/2019 10:30PM ET,CHI,6.27
,,,,,,,,,,,,,,LW,Ilya Kovalchuk (13687456),Ilya Kovalchuk,13687456,W/UTIL,3500,CHI@LA 11/02/2019 10:30PM ET,LA,7.58
,,,,,,,,,,,,,,RW,Tyler Toffoli (13687462),Tyler Toffoli,13687462,W/UTIL,3500,CHI@LA 11/02/2019 10:30PM ET,LA,6.33
,,,,,,,,,,,,,,LW,Conor Sheary (13687472),Conor Sheary,13687472,W/UTIL,3400,NYI@BUF 11/02/2019 07:00PM ET,BUF,5.69
,,,,,,,,,,,,,,D,Scott Mayfield (13688084),Scott Mayfield,13688084,D/UTIL,3400,NYI@BUF 11/02/2019 07:00PM ET,NYI,7.6
,,,,,,,,,,,,,,LW,Michael Raffl (13687470),Michael Raffl,13687470,W/UTIL,3400,TOR@PHI 11/02/2019 07:00PM ET,PHI,6.63
,,,,,,,,,,,,,,D,Cody Ceci (13688082),Cody Ceci,13688082,D/UTIL,3400,TOR@PHI 11/02/2019 07:00PM ET,TOR,6.21
,,,,,,,,,,,,,,C,Jordan Staal (13687004),Jordan Staal,13687004,C/UTIL,3400,NJ@CAR 11/02/2019 07:00PM ET,CAR,5.73
,,,,,,,,,,,,,,LW,Pavel Zacha (13687466),Pavel Zacha,13687466,W/UTIL,3400,NJ@CAR 11/02/2019 07:00PM ET,NJ,6.81
,,,,,,,,,,,,,,C,Boone Jenner (13687002),Boone Jenner,13687002,C/UTIL,3400,CGY@CLS 11/02/2019 07:00PM ET,CLS,6.92
,,,,,,,,,,,,,,C,Mikael Backlund (13687006),Mikael Backlund,13687006,C/UTIL,3400,CGY@CLS 11/02/2019 07:00PM ET,CGY,5.65
,,,,,,,,,,,,,,RW,Luke Kunin (13687464),Luke Kunin,13687464,W/UTIL,3400,STL@MIN 11/02/2019 08:00PM ET,MIN,7.41
,,,,,,,,,,,,,,D,Ryan Graves (13688086),Ryan Graves,13688086,D/UTIL,3400,COL@ARI 11/02/2019 09:00PM ET,COL,7.05
,,,,,,,,,,,,,,RW,Josh Leivo (13687468),Josh Leivo,13687468,W/UTIL,3400,VAN@SJ 11/02/2019 10:00PM ET,VAN,6.74
,,,,,,,,,,,,,,LW,Sven Baertschi (13687474),Sven Baertschi,13687474,W/UTIL,3400,VAN@SJ 11/02/2019 10:00PM ET,VAN,0
,,,,,,,,,,,,,,C,Chris Tierney (13687010),Chris Tierney,13687010,C/UTIL,3300,OTT@BOS 11/02/2019 07:00PM ET,OTT,7.29
,,,,,,,,,,,,,,D,Colin Miller (13688090),Colin Miller,13688090,D/UTIL,3300,NYI@BUF 11/02/2019 07:00PM ET,BUF,5.41
,,,,,,,,,,,,,,D,Mike Matheson (13688094),Mike Matheson,13688094,D/UTIL,3300,DET@FLA 11/02/2019 07:00PM ET,FLA,5.77
,,,,,,,,,,,,,,D,Dennis Cholowski (13688096),Dennis Cholowski,13688096,D/UTIL,3300,DET@FLA 11/02/2019 07:00PM ET,DET,5.77
,,,,,,,,,,,,,,RW,Jesper Bratt (13687476),Jesper Bratt,13687476,W/UTIL,3300,NJ@CAR 11/02/2019 07:00PM ET,NJ,5.46
,,,,,,,,,,,,,,C,Alexander Wennberg (13687012),Alexander Wennberg,13687012,C/UTIL,3300,CGY@CLS 11/02/2019 07:00PM ET,CLS,4.83
,,,,,,,,,,,,,,LW,Zach Sanford (13687478),Zach Sanford,13687478,W/UTIL,3300,STL@MIN 11/02/2019 08:00PM ET,STL,4.3
,,,,,,,,,,,,,,D,Vince Dunn (13688092),Vince Dunn,13688092,D/UTIL,3300,STL@MIN 11/02/2019 08:00PM ET,STL,5.9
,,,,,,,,,,,,,,C,Tyson Jost (13687008),Tyson Jost,13687008,C/UTIL,3300,COL@ARI 11/02/2019 09:00PM ET,COL,6.66
,,,,,,,,,,,,,,D,Samuel Girard (13688088),Samuel Girard,13688088,D/UTIL,3300,COL@ARI 11/02/2019 09:00PM ET,COL,6.08
,,,,,,,,,,,,,,C,Kirby Dach (13687014),Kirby Dach,13687014,C/UTIL,3300,CHI@LA 11/02/2019 10:30PM ET,CHI,4.72
,,,,,,,,,,,,,,RW,Andrew Shaw (13687480),Andrew Shaw,13687480,W/UTIL,3300,CHI@LA 11/02/2019 10:30PM ET,CHI,5.08
,,,,,,,,,,,,,,C,Artem Anisimov (13687018),Artem Anisimov,13687018,C/UTIL,3200,OTT@BOS 11/02/2019 07:00PM ET,OTT,5.74
,,,,,,,,,,,,,,LW,Bobby Ryan (13687490),Bobby Ryan,13687490,W/UTIL,3200,OTT@BOS 11/02/2019 07:00PM ET,OTT,4.86
,,,,,,,,,,,,,,RW,Derick Brassard (13687482),Derick Brassard,13687482,W/UTIL,3200,NYI@BUF 11/02/2019 07:00PM ET,NYI,7.42
,,,,,,,,,,,,,,C,Noel Acciari (13687016),Noel Acciari,13687016,C/UTIL,3200,DET@FLA 11/02/2019 07:00PM ET,FLA,8.16
,,,,,,,,,,,,,,RW,Luke Glendening (13687488),Luke Glendening,13687488,W/UTIL,3200,DET@FLA 11/02/2019 07:00PM ET,DET,6.44
,,,,,,,,,,,,,,D,Anton Stralman (13688100),Anton Stralman,13688100,D/UTIL,3200,DET@FLA 11/02/2019 07:00PM ET,FLA,6.55
,,,,,,,,,,,,,,D,Robert Hagg (13688104),Robert Hagg,13688104,D/UTIL,3200,TOR@PHI 11/02/2019 07:00PM ET,PHI,5.78
,,,,,,,,,,,,,,D,Jake Gardiner (13688102),Jake Gardiner,13688102,D/UTIL,3200,NJ@CAR 11/02/2019 07:00PM ET,CAR,5.17
,,,,,,,,,,,,,,RW,Oliver Bjorkstrand (13687484),Oliver Bjorkstrand,13687484,W/UTIL,3200,CGY@CLS 11/02/2019 07:00PM ET,CLS,7.53
,,,,,,,,,,,,,,D,Victor Mete (13688098),Victor Mete,13688098,D/UTIL,3200,MON@DAL 11/02/2019 07:00PM ET,MON,6.16
,,,,,,,,,,,,,,RW,Matt Calvert (13687486),Matt Calvert,13687486,W/UTIL,3200,COL@ARI 11/02/2019 09:00PM ET,COL,6.33
,,,,,,,,,,,,,,D,Brandon Carlo (13688110),Brandon Carlo,13688110,D/UTIL,3100,OTT@BOS 11/02/2019 07:00PM ET,BOS,5.82
,,,,,,,,,,,,,,D,Henri Jokiharju (13688116),Henri Jokiharju,13688116,D/UTIL,3100,NYI@BUF 11/02/2019 07:00PM ET,BUF,6.52
,,,,,,,,,,,,,,C,Valtteri Filppula (13687022),Valtteri Filppula,13687022,C/UTIL,3100,DET@FLA 11/02/2019 07:00PM ET,DET,4.01
,,,,,,,,,,,,,,D,Patrik Nemeth (13688106),Patrik Nemeth,13688106,D/UTIL,3100,DET@FLA 11/02/2019 07:00PM ET,DET,6.76
,,,,,,,,,,,,,,D,Damon Severson (13688108),Damon Severson,13688108,D/UTIL,3100,NJ@CAR 11/02/2019 07:00PM ET,NJ,4.04
,,,,,,,,,,,,,,D,Noah Hanifin (13688114),Noah Hanifin,13688114,D/UTIL,3100,CGY@CLS 11/02/2019 07:00PM ET,CGY,6.36
,,,,,,,,,,,,,,RW,Corey Perry (13687494),Corey Perry,13687494,W/UTIL,3100,MON@DAL 11/02/2019 07:00PM ET,DAL,5.21
,,,,,,,,,,,,,,C,Tyler Bozak (13687024),Tyler Bozak,13687024,C/UTIL,3100,STL@MIN 11/02/2019 08:00PM ET,STL,4.39
,,,,,,,,,,,,,,RW,Sammy Blais (13687492),Sammy Blais,13687492,W/UTIL,3100,STL@MIN 11/02/2019 08:00PM ET,STL,6.21
,,,,,,,,,,,,,,LW,Barrett Hayton (13687496),Barrett Hayton,13687496,W/UTIL,3100,COL@ARI 11/02/2019 09:00PM ET,ARI,6.1
,,,,,,,,,,,,,,D,Dmitry Kulikov (13688112),Dmitry Kulikov,13688112,D/UTIL,3100,WPG@VGK 11/02/2019 10:00PM ET,WPG,5.45
,,,,,,,,,,,,,,C,Adrian Kempe (13687020),Adrian Kempe,13687020,C/UTIL,3100,CHI@LA 11/02/2019 10:30PM ET,LA,5.7
,,,,,,,,,,,,,,RW,Danton Heinen (13687498),Danton Heinen,13687498,W/UTIL,3000,OTT@BOS 11/02/2019 07:00PM ET,BOS,4.63
,,,,,,,,,,,,,,D,Mark Borowiecki (13688124),Mark Borowiecki,13688124,D/UTIL,3000,OTT@BOS 11/02/2019 07:00PM ET,OTT,6.64
,,,,,,,,,,,,,,C,Casey Mittelstadt (13687026),Casey Mittelstadt,13687026,C/UTIL,3000,NYI@BUF 11/02/2019 07:00PM ET,BUF,5.58
,,,,,,,,,,,,,,RW,Joel Farabee (13687502),Joel Farabee,13687502,W/UTIL,3000,TOR@PHI 11/02/2019 07:00PM ET,PHI,6.47
,,,,,,,,,,,,,,RW,Nikita Gusev (13687506),Nikita Gusev,13687506,W/UTIL,3000,NJ@CAR 11/02/2019 07:00PM ET,NJ,6.39
,,,,,,,,,,,,,,D,Will Butcher (13688126),Will Butcher,13688126,D/UTIL,3000,NJ@CAR 11/02/2019 07:00PM ET,NJ,5.48
,,,,,,,,,,,,,,C,Brandon Dubinsky (13687028),Brandon Dubinsky,13687028,C/UTIL,3000,CGY@CLS 11/02/2019 07:00PM ET,CLS,0
,,,,,,,,,,,,,,D,David Savard (13688122),David Savard,13688122,D/UTIL,3000,CGY@CLS 11/02/2019 07:00PM ET,CLS,4.15
,,,,,,,,,,,,,,RW,Robert Thomas (13687500),Robert Thomas,13687500,W/UTIL,3000,STL@MIN 11/02/2019 08:00PM ET,STL,4.06
,,,,,,,,,,,,,,LW,Matt Nieto (13687504),Matt Nieto,13687504,W/UTIL,3000,COL@ARI 11/02/2019 09:00PM ET,COL,6.05
,,,,,,,,,,,,,,RW,Brandon Pirri (13687508),Brandon Pirri,13687508,W/UTIL,3000,WPG@VGK 11/02/2019 10:00PM ET,VGK,3.68
,,,,,,,,,,,,,,D,Jon Merrill (13688120),Jon Merrill,13688120,D/UTIL,3000,WPG@VGK 11/02/2019 10:00PM ET,VGK,4.39
,,,,,,,,,,,,,,D,Marc-Edouard Vlasic (13688118),Marc-Edouard Vlasic,13688118,D/UTIL,3000,VAN@SJ 11/02/2019 10:00PM ET,SJ,4.26
,,,,,,,,,,,,,,LW,Anders Bjork (13687518),Anders Bjork,13687518,W/UTIL,2900,OTT@BOS 11/02/2019 07:00PM ET,BOS,6.52
,,,,,,,,,,,,,,D,Dylan DeMelo (13688140),Dylan DeMelo,13688140,D/UTIL,2900,OTT@BOS 11/02/2019 07:00PM ET,OTT,5.26
,,,,,,,,,,,,,,D,John Moore (13688142),John Moore,13688142,D/UTIL,2900,OTT@BOS 11/02/2019 07:00PM ET,BOS,0
,,,,,,,,,,,,,,LW,Brendan Perlini (13687514),Brendan Perlini,13687514,W/UTIL,2900,DET@FLA 11/02/2019 07:00PM ET,DET,3
,,,,,,,,,,,,,,D,Joe Hicketts (13688132),Joe Hicketts,13688132,D/UTIL,2900,DET@FLA 11/02/2019 07:00PM ET,DET,5.95
,,,,,,,,,,,,,,D,Justin Braun (13688128),Justin Braun,13688128,D/UTIL,2900,TOR@PHI 11/02/2019 07:00PM ET,PHI,5.38
,,,,,,,,,,,,,,C,Travis Zajac (13687032),Travis Zajac,13687032,C/UTIL,2900,NJ@CAR 11/02/2019 07:00PM ET,NJ,3.8
,,,,,,,,,,,,,,RW,Sam Bennett (13687520),Sam Bennett,13687520,W/UTIL,2900,CGY@CLS 11/02/2019 07:00PM ET,CGY,4.6
,,,,,,,,,,,,,,D,Rasmus Andersson (13688138),Rasmus Andersson,13688138,D/UTIL,2900,CGY@CLS 11/02/2019 07:00PM ET,CGY,5.68
,,,,,,,,,,,,,,LW,Artturi Lehkonen (13687516),Artturi Lehkonen,13687516,W/UTIL,2900,MON@DAL 11/02/2019 07:00PM ET,MON,5.36
,,,,,,,,,,,,,,RW,Jordan Weal (13687522),Jordan Weal,13687522,W/UTIL,2900,MON@DAL 11/02/2019 07:00PM ET,MON,6.33
,,,,,,,,,,,,,,D,Ben Chiarot (13688130),Ben Chiarot,13688130,D/UTIL,2900,MON@DAL 11/02/2019 07:00PM ET,MON,5.74
,,,,,,,,,,,,,,D,Taylor Fedun (13688134),Taylor Fedun,13688134,D/UTIL,2900,MON@DAL 11/02/2019 07:00PM ET,DAL,5.06
,,,,,,,,,,,,,,LW,Michael Grabner (13687512),Michael Grabner,13687512,W/UTIL,2900,COL@ARI 11/02/2019 09:00PM ET,ARI,4.52
,,,,,,,,,,,,,,C,David Kampf (13687030),David Kampf,13687030,C/UTIL,2900,CHI@LA 11/02/2019 10:30PM ET,CHI,6.17
,,,,,,,,,,,,,,LW,Drake Caggiula (13687510),Drake Caggiula,13687510,W/UTIL,2900,CHI@LA 11/02/2019 10:30PM ET,CHI,4.68
,,,,,,,,,,,,,,D,Matt Roy (13688136),Matt Roy,13688136,D/UTIL,2900,CHI@LA 11/02/2019 10:30PM ET,LA,5.08
,,,,,,,,,,,,,,RW,Tyler Ennis (13687524),Tyler Ennis,13687524,W/UTIL,2800,OTT@BOS 11/02/2019 07:00PM ET,OTT,5.81
,,,,,,,,,,,,,,RW,Brett Ritchie (13687532),Brett Ritchie,13687532,W/UTIL,2800,OTT@BOS 11/02/2019 07:00PM ET,BOS,4.57
,,,,,,,,,,,,,,LW,Nick Paul (13687536),Nick Paul,13687536,W/UTIL,2800,OTT@BOS 11/02/2019 07:00PM ET,OTT,7.93
,,,,,,,,,,,,,,D,Erik Brannstrom (13688148),Erik Brannstrom,13688148,D/UTIL,2800,OTT@BOS 11/02/2019 07:00PM ET,OTT,3.66
,,,,,,,,,,,,,,RW,Vladimir Sobotka (13687526),Vladimir Sobotka,13687526,W/UTIL,2800,NYI@BUF 11/02/2019 07:00PM ET,BUF,4.33
,,,,,,,,,,,,,,D,Marco Scandella (13688158),Marco Scandella,13688158,D/UTIL,2800,NYI@BUF 11/02/2019 07:00PM ET,BUF,6.17
,,,,,,,,,,,,,,C,Frans Nielsen (13687038),Frans Nielsen,13687038,C/UTIL,2800,DET@FLA 11/02/2019 07:00PM ET,DET,2.91
,,,,,,,,,,,,,,D,Alex Biega (13688156),Alex Biega,13688156,D/UTIL,2800,DET@FLA 11/02/2019 07:00PM ET,DET,5.05
,,,,,,,,,,,,,,D,Travis Sanheim (13688150),Travis Sanheim,13688150,D/UTIL,2800,TOR@PHI 11/02/2019 07:00PM ET,PHI,5.03
,,,,,,,,,,,,,,RW,Martin Necas (13687534),Martin Necas,13687534,W/UTIL,2800,NJ@CAR 11/02/2019 07:00PM ET,CAR,5.96
,,,,,,,,,,,,,,C,Derek Ryan (13687040),Derek Ryan,13687040,C/UTIL,2800,CGY@CLS 11/02/2019 07:00PM ET,CGY,5.58
,,,,,,,,,,,,,,RW,Michael Frolik (13687530),Michael Frolik,13687530,W/UTIL,2800,CGY@CLS 11/02/2019 07:00PM ET,CGY,2.88
,,,,,,,,,,,,,,RW,Paul Byron (13687538),Paul Byron,13687538,W/UTIL,2800,MON@DAL 11/02/2019 07:00PM ET,MON,2.61
,,,,,,,,,,,,,,D,Mike Reilly (13688152),Mike Reilly,13688152,D/UTIL,2800,MON@DAL 11/02/2019 07:00PM ET,MON,5.02
,,,,,,,,,,,,,,D,Andrej Sekera (13688154),Andrej Sekera,13688154,D/UTIL,2800,MON@DAL 11/02/2019 07:00PM ET,DAL,5.57
,,,,,,,,,,,,,,C,Joel Eriksson Ek (13687034),Joel Eriksson Ek,13687034,C/UTIL,2800,STL@MIN 11/02/2019 08:00PM ET,MIN,6.47
,,,,,,,,,,,,,,RW,Vinnie Hinostroza (13687528),Vinnie Hinostroza,13687528,W/UTIL,2800,COL@ARI 11/02/2019 09:00PM ET,ARI,3.25
,,,,,,,,,,,,,,C,Andrew Copp (13687036),Andrew Copp,13687036,C/UTIL,2800,WPG@VGK 11/02/2019 10:00PM ET,WPG,3.54
,,,,,,,,,,,,,,D,Brayden McNabb (13688144),Brayden McNabb,13688144,D/UTIL,2800,WPG@VGK 11/02/2019 10:00PM ET,VGK,4.74
,,,,,,,,,,,,,,LW,Tim Schaller (13687540),Tim Schaller,13687540,W/UTIL,2800,VAN@SJ 11/02/2019 10:00PM ET,VAN,5.99
,,,,,,,,,,,,,,D,Olli Maatta (13688146),Olli Maatta,13688146,D/UTIL,2800,CHI@LA 11/02/2019 10:30PM ET,CHI,5
,,,,,,,,,,,,,,C,Sean Kuraly (13687052),Sean Kuraly,13687052,C/UTIL,2700,OTT@BOS 11/02/2019 07:00PM ET,BOS,4.42
,,,,,,,,,,,,,,LW,Chris Wagner (13687550),Chris Wagner,13687550,W/UTIL,2700,OTT@BOS 11/02/2019 07:00PM ET,BOS,5.01
,,,,,,,,,,,,,,D,Matt Grzelcyk (13688164),Matt Grzelcyk,13688164,D/UTIL,2700,OTT@BOS 11/02/2019 07:00PM ET,BOS,3.9
,,,,,,,,,,,,,,C,Casey Cizikas (13687042),Casey Cizikas,13687042,C/UTIL,2700,NYI@BUF 11/02/2019 07:00PM ET,NYI,3.7
,,,,,,,,,,,,,,RW,Kyle Okposo (13687558),Kyle Okposo,13687558,W/UTIL,2700,NYI@BUF 11/02/2019 07:00PM ET,BUF,4.03
,,,,,,,,,,,,,,RW,Colton Sceviour (13687546),Colton Sceviour,13687546,W/UTIL,2700,DET@FLA 11/02/2019 07:00PM ET,FLA,4.68
,,,,,,,,,,,,,,C,Jason Spezza (13687056),Jason Spezza,13687056,C/UTIL,2700,TOR@PHI 11/02/2019 07:00PM ET,TOR,4.2
,,,,,,,,,,,,,,LW,Scott Laughton (13687560),Scott Laughton,13687560,W/UTIL,2700,TOR@PHI 11/02/2019 07:00PM ET,PHI,5.13
,,,,,,,,,,,,,,LW,Miles Wood (13687554),Miles Wood,13687554,W/UTIL,2700,NJ@CAR 11/02/2019 07:00PM ET,NJ,4.34
,,,,,,,,,,,,,,D,Joel Edmundson (13688168),Joel Edmundson,13688168,D/UTIL,2700,NJ@CAR 11/02/2019 07:00PM ET,CAR,4.94
,,,,,,,,,,,,,,LW,Andrew Mangiapane (13687548),Andrew Mangiapane,13687548,W/UTIL,2700,CGY@CLS 11/02/2019 07:00PM ET,CGY,4.58
,,,,,,,,,,,,,,RW,Emil Bemstrom (13687556),Emil Bemstrom,13687556,W/UTIL,2700,CGY@CLS 11/02/2019 07:00PM ET,CLS,3.55
,,,,,,,,,,,,,,D,Markus Nutivaara (13688160),Markus Nutivaara,13688160,D/UTIL,2700,CGY@CLS 11/02/2019 07:00PM ET,CLS,6.33
,,,,,,,,,,,,,,C,Jason Dickinson (13687048),Jason Dickinson,13687048,C/UTIL,2700,MON@DAL 11/02/2019 07:00PM ET,DAL,2.58
,,,,,,,,,,,,,,C,Nick Suzuki (13687054),Nick Suzuki,13687054,C/UTIL,2700,MON@DAL 11/02/2019 07:00PM ET,MON,5.22
,,,,,,,,,,,,,,D,Cale Fleury (13688166),Cale Fleury,13688166,D/UTIL,2700,MON@DAL 11/02/2019 07:00PM ET,MON,4.39
,,,,,,,,,,,,,,C,Colin Wilson (13687058),Colin Wilson,13687058,C/UTIL,2700,COL@ARI 11/02/2019 09:00PM ET,COL,4.84
,,,,,,,,,,,,,,LW,Lawson Crouse (13687552),Lawson Crouse,13687552,W/UTIL,2700,COL@ARI 11/02/2019 09:00PM ET,ARI,5.23
,,,,,,,,,,,,,,D,Nikita Zadorov (13688162),Nikita Zadorov,13688162,D/UTIL,2700,COL@ARI 11/02/2019 09:00PM ET,COL,5.51
,,,,,,,,,,,,,,C,Tomas Nosek (13687050),Tomas Nosek,13687050,C/UTIL,2700,WPG@VGK 11/02/2019 10:00PM ET,VGK,6.66
,,,,,,,,,,,,,,RW,Jack Roslovic (13687542),Jack Roslovic,13687542,W/UTIL,2700,WPG@VGK 11/02/2019 10:00PM ET,WPG,5.51
,,,,,,,,,,,,,,C,Joe Thornton (13687046),Joe Thornton,13687046,C/UTIL,2700,VAN@SJ 11/02/2019 10:00PM ET,SJ,3.41
,,,,,,,,,,,,,,LW,Micheal Ferland (13687544),Micheal Ferland,13687544,W/UTIL,2700,VAN@SJ 11/02/2019 10:00PM ET,VAN,4.11
,,,,,,,,,,,,,,C,Blake Lizotte (13687044),Blake Lizotte,13687044,C/UTIL,2700,CHI@LA 11/02/2019 10:30PM ET,LA,3.38
,,,,,,,,,,,,,,RW,David Backes (13687572),David Backes,13687572,W/UTIL,2600,OTT@BOS 11/02/2019 07:00PM ET,BOS,3.87
,,,,,,,,,,,,,,D,Ron Hainsey (13688176),Ron Hainsey,13688176,D/UTIL,2600,OTT@BOS 11/02/2019 07:00PM ET,OTT,5.01
,,,,,,,,,,,,,,C,Johan Larsson (13687064),Johan Larsson,13687064,C/UTIL,2600,NYI@BUF 11/02/2019 07:00PM ET,BUF,3.84
,,,,,,,,,,,,,,LW,Zemgus Girgensons (13687574),Zemgus Girgensons,13687574,W/UTIL,2600,NYI@BUF 11/02/2019 07:00PM ET,BUF,3.58
,,,,,,,,,,,,,,LW,Jimmy Vesey (13687584),Jimmy Vesey,13687584,W/UTIL,2600,NYI@BUF 11/02/2019 07:00PM ET,BUF,3.16
,,,,,,,,,,,,,,RW,Jayce Hawryluk (13687580),Jayce Hawryluk,13687580,W/UTIL,2600,DET@FLA 11/02/2019 07:00PM ET,FLA,4.44
,,,,,,,,,,,,,,C,German Rubtsov (13687062),German Rubtsov,13687062,C/UTIL,2600,TOR@PHI 11/02/2019 07:00PM ET,PHI,4.1
,,,,,,,,,,,,,,D,Travis Dermott (13688178),Travis Dermott,13688178,D/UTIL,2600,TOR@PHI 11/02/2019 07:00PM ET,TOR,1.3
,,,,,,,,,,,,,,RW,Warren Foegele (13687566),Warren Foegele,13687566,W/UTIL,2600,NJ@CAR 11/02/2019 07:00PM ET,CAR,3.7
,,,,,,,,,,,,,,RW,Alan Quine (13687576),Alan Quine,13687576,W/UTIL,2600,CGY@CLS 11/02/2019 07:00PM ET,CGY,4.7
,,,,,,,,,,,,,,RW,Austin Czarnik (13687586),Austin Czarnik,13687586,W/UTIL,2600,CGY@CLS 11/02/2019 07:00PM ET,CGY,4.76
,,,,,,,,,,,,,,C,Nate Thompson (13687060),Nate Thompson,13687060,C/UTIL,2600,MON@DAL 11/02/2019 07:00PM ET,MON,5.42
,,,,,,,,,,,,,,LW,Denis Gurianov (13687562),Denis Gurianov,13687562,W/UTIL,2600,MON@DAL 11/02/2019 07:00PM ET,DAL,5.46
,,,,,,,,,,,,,,D,Brett Kulak (13688180),Brett Kulak,13688180,D/UTIL,2600,MON@DAL 11/02/2019 07:00PM ET,MON,4.34
,,,,,,,,,,,,,,RW,Oskar Sundqvist (13687578),Oskar Sundqvist,13687578,W/UTIL,2600,STL@MIN 11/02/2019 08:00PM ET,STL,4.65
,,,,,,,,,,,,,,RW,Ryan Donato (13687582),Ryan Donato,13687582,W/UTIL,2600,STL@MIN 11/02/2019 08:00PM ET,MIN,3.21
,,,,,,,,,,,,,,D,Jay Bouwmeester (13688172),Jay Bouwmeester,13688172,D/UTIL,2600,STL@MIN 11/02/2019 08:00PM ET,STL,5
,,,,,,,,,,,,,,D,Jonas Brodin (13688174),Jonas Brodin,13688174,D/UTIL,2600,STL@MIN 11/02/2019 08:00PM ET,MIN,5.31
,,,,,,,,,,,,,,C,Brad Richardson (13687070),Brad Richardson,13687070,C/UTIL,2600,COL@ARI 11/02/2019 09:00PM ET,ARI,3.3
,,,,,,,,,,,,,,D,Jason Demers (13688170),Jason Demers,13688170,D/UTIL,2600,COL@ARI 11/02/2019 09:00PM ET,ARI,4.59
,,,,,,,,,,,,,,LW,Mathieu Perreault (13687568),Mathieu Perreault,13687568,W/UTIL,2600,WPG@VGK 11/02/2019 10:00PM ET,WPG,4.29
,,,,,,,,,,,,,,C,Dylan Gambrell (13687068),Dylan Gambrell,13687068,C/UTIL,2600,VAN@SJ 11/02/2019 10:00PM ET,SJ,3.84
,,,,,,,,,,,,,,RW,Lukas Radil (13687564),Lukas Radil,13687564,W/UTIL,2600,VAN@SJ 11/02/2019 10:00PM ET,SJ,1.66
,,,,,,,,,,,,,,C,Michael Amadio (13687066),Michael Amadio,13687066,C/UTIL,2600,CHI@LA 11/02/2019 10:30PM ET,LA,7.53
,,,,,,,,,,,,,,LW,Kyle Clifford (13687570),Kyle Clifford,13687570,W/UTIL,2600,CHI@LA 11/02/2019 10:30PM ET,LA,4.78
,,,,,,,,,,,,,,D,Derek Forbort (13688182),Derek Forbort,13688182,D/UTIL,2600,CHI@LA 11/02/2019 10:30PM ET,LA,0
