entry_id,contest_id,contest_name,C,C,W,W,W,W,D,D,G,,Instructions,,,,,,,,,,,,,,
1876239922,40554-231422148,$2K Thu NHL Deflection (Only $0.25 to Enter),40554-58926:BRAYDEN POINT,40554-42478:BO HORVAT,40554-43214:NIKITA KUCHEROV,40554-9259:MIKE HOFFMAN,40554-8555:JEFF CARTER,40554-9354:PAT MAROON,40554-15356:DOUGIE HAMILTON,40554-8669:VICTOR HEDMAN,40554-8893:ANTON KHUDOBIN,,40554-64102:Connor McDavid,40554-64102,C,Connor,Connor McDavid,McDavid,20.6050003051758,20,8800,COL@EDM,EDM,COL,,,
1876239925,40554-231422148,$2K Thu NHL Deflection (Only $0.25 to Enter),40554-58926:BRAYDEN POINT,40554-13612:TYLER JOHNSON,40554-43214:NIKITA KUCHEROV,40554-9259:MIKE HOFFMAN,40554-8555:JEFF CARTER,40554-62723:ONDREJ KASE,40554-15356:DOUGIE HAMILTON,40554-8669:VICTOR HEDMAN,40554-12163:SERGEI BOBROVSKY,,40554-15400:Petr Mrazek,40554-15400,G,Petr,Petr Mrazek,Mrazek,18.466667175293,12,8400,CAR@BUF,CAR,BUF,,,
1876239931,40554-231422148,$2K Thu NHL Deflection (Only $0.25 to Enter),40554-58926:BRAYDEN POINT,40554-13612:TYLER JOHNSON,40554-43214:NIKITA KUCHEROV,40554-9259:MIKE HOFFMAN,40554-8555:JEFF CARTER,40554-62723:ONDREJ KASE,40554-15356:DOUGIE HAMILTON,40554-8669:VICTOR HEDMAN,40554-11133:CARTER HUTTON,,40554-62493:Artemi Panarin,40554-62493,W,Artemi,Artemi Panarin,Panarin,16.3875007629395,16,8300,NYR@TB,NYR,TB,,,
1876239935,40554-231422148,$2K Thu NHL Deflection (Only $0.25 to Enter),40554-58926:BRAYDEN POINT,40554-13612:TYLER JOHNSON,40554-43214:NIKITA KUCHEROV,40554-9259:MIKE HOFFMAN,40554-8555:JEFF CARTER,40554-62723:ONDREJ KASE,40554-15356:DOUGIE HAMILTON,40554-8669:VICTOR HEDMAN,40554-8672:MIKE SMITH,,40554-14466:Darcy Kuemper,40554-14466,G,Darcy,Darcy Kuemper,Kuemper,21.5999990609976,13,8300,ARI@MIN,ARI,MIN,,,
1876239941,40554-231422148,$2K Thu NHL Deflection (Only $0.25 to Enter),40554-58926:BRAYDEN POINT,40554-42478:BO HORVAT,40554-43214:NIKITA KUCHEROV,40554-9259:MIKE HOFFMAN,40554-62723:ONDREJ KASE,40554-9354:PAT MAROON,40554-15356:DOUGIE HAMILTON,40554-8669:VICTOR HEDMAN,40554-15400:PETR MRAZEK,,40554-41393:Aleksander Barkov,40554-41393,C,Aleksander,Aleksander Barkov,Barkov,16.4444444444444,18,8300,WPG@FLA,FLA,WPG,,,
1876239948,40554-231422148,$2K Thu NHL Deflection (Only $0.25 to Enter),40554-8655:STEVEN STAMKOS,40554-42478:BO HORVAT,40554-43214:NIKITA KUCHEROV,40554-9259:MIKE HOFFMAN,40554-8555:JEFF CARTER,40554-62723:ONDREJ KASE,40554-8669:VICTOR HEDMAN,40554-23225:MATT DUMBA,40554-54565:ANDREI VASILEVSKIY,,40554-58909:Connor Hellebuyck,40554-58909,G,Connor,Connor Hellebuyck,Hellebuyck,21.7066670735677,15,8300,WPG@FLA,WPG,FLA,,,
,,,,,,,,,,,,,40554-9039:Mikko Koskinen,40554-9039,G,Mikko,Mikko Koskinen,Koskinen,22.4800003051758,10,8300,COL@EDM,EDM,COL,,,
,,,,,,,,,,,,,40554-43214:Nikita Kucherov,40554-43214,W,Nikita,Nikita Kucherov,Kucherov,12.6666666666667,15,8100,NYR@TB,TB,NYR,,,
,,,,,,,,,,,,,40554-8672:Mike Smith,40554-8672,G,Mike,Mike Smith,Smith,16.9454539905895,11,8100,COL@EDM,EDM,COL,,,
,,,,,,,,,,,,,40554-64100:Jack Eichel,40554-64100,C,Jack,Jack Eichel,Eichel,17.488234576057,17,8100,CAR@BUF,BUF,CAR,,,
,,,,,,,,,,,,,40554-66737:Mikko Rantanen,40554-66737,W,Mikko,Mikko Rantanen,Rantanen,18.2666659884983,9,8000,COL@EDM,COL,EDM,IR,Lower body,
,,,,,,,,,,,,,40554-8532:Henrik Lundqvist,40554-8532,G,Henrik,Henrik Lundqvist,Lundqvist,19.8222215440538,9,8000,NYR@TB,NYR,TB,,,
,,,,,,,,,,,,,40554-12697:Philipp Grubauer,40554-12697,G,Philipp,Philipp Grubauer,Grubauer,19.6363636363636,11,8000,COL@EDM,COL,EDM,IR,Lower body,
,,,,,,,,,,,,,40554-11133:Carter Hutton,40554-11133,G,Carter,Carter Hutton,Hutton,21.6800003051758,10,8000,CAR@BUF,BUF,CAR,,,
,,,,,,,,,,,,,40554-8655:Steven Stamkos,40554-8655,C,Steven,Steven Stamkos,Stamkos,15.2933329264323,15,7900,NYR@TB,TB,NYR,,,
,,,,,,,,,,,,,40554-70251:Thatcher Demko,40554-70251,G,Thatcher,Thatcher Demko,Demko,22.971429007394,7,7900,DAL@VAN,VAN,DAL,,,
,,,,,,,,,,,,,40554-12163:Sergei Bobrovsky,40554-12163,G,Sergei,Sergei Bobrovsky,Bobrovsky,11.359999593099,15,7900,WPG@FLA,FLA,WPG,,,
,,,,,,,,,,,,,40554-8233:Curtis McElhinney,40554-8233,G,Curtis,Curtis McElhinney,McElhinney,18.8800003051758,5,7800,NYR@TB,TB,NYR,,,
,,,,,,,,,,,,,40554-8394:Anze Kopitar,40554-8394,C,Anze,Anze Kopitar,Kopitar,14.3222215440538,18,7800,DET@LA,LA,DET,,,
,,,,,,,,,,,,,40554-15268:John Gibson,40554-15268,G,John,John Gibson,Gibson,17.6571426391602,14,7800,SJ@ANH,ANH,SJ,,,
,,,,,,,,,,,,,40554-8212:Ryan Miller,40554-8212,G,Ryan,Ryan Miller,Miller,17.7333335876465,6,7600,SJ@ANH,ANH,SJ,,,
,,,,,,,,,,,,,40554-40050:Antti Raanta,40554-40050,G,Antti,Antti Raanta,Raanta,19.5999997456868,6,7600,ARI@MIN,ARI,MIN,,,
,,,,,,,,,,,,,40554-12417:Tyler Seguin,40554-12417,C,Tyler,Tyler Seguin,Seguin,10.7894736842105,19,7600,DAL@VAN,DAL,VAN,,,
,,,,,,,,,,,,,40554-83213:Pavel Francouz,40554-83213,G,Pavel,Pavel Francouz,Francouz,18.1714281354632,7,7600,COL@EDM,COL,EDM,O,Concussion,
,,,,,,,,,,,,,40554-15217:Jonathan Huberdeau,40554-15217,W,Jonathan,Jonathan Huberdeau,Huberdeau,17.1833326551649,18,7600,WPG@FLA,FLA,WPG,,,
,,,,,,,,,,,,,40554-9092:Evander Kane,40554-9092,W,Evander,Evander Kane,Kane,18.3250007629395,16,7600,SJ@ANH,SJ,ANH,,,
,,,,,,,,,,,,,40554-82094:Alexandar Georgiev,40554-82094,G,Alexandar,Alexandar Georgiev,Georgiev,18,8,7500,NYR@TB,NYR,TB,,,
,,,,,,,,,,,,,40554-70900:Patrik Laine,40554-70900,W,Patrik,Patrik Laine,Laine,14.7352941176471,17,7500,WPG@FLA,WPG,FLA,,,
,,,,,,,,,,,,,40554-54809:Linus Ullmark,40554-54809,G,Linus,Linus Ullmark,Ullmark,20.6857147216797,7,7500,CAR@BUF,BUF,CAR,,,
,,,,,,,,,,,,,40554-8893:Anton Khudobin,40554-8893,G,Anton,Anton Khudobin,Khudobin,15.7714287894113,7,7500,DAL@VAN,DAL,VAN,,,
,,,,,,,,,,,,,40554-104427:Adam Werner,40554-104427,G,Adam,Adam Werner,Werner,44,1,7500,COL@EDM,COL,EDM,,,
,,,,,,,,,,,,,40554-9278:Martin Jones,40554-9278,G,Martin,Martin Jones,Jones,11.7866668701172,15,7400,SJ@ANH,SJ,ANH,,,
,,,,,,,,,,,,,40554-8920:Devan Dubnyk,40554-8920,G,Devan,Devan Dubnyk,Dubnyk,10.9333330790202,12,7400,ARI@MIN,MIN,ARI,,,
,,,,,,,,,,,,,40554-15321:Mark Scheifele,40554-15321,C,Mark,Mark Scheifele,Scheifele,12.9473684210526,19,7400,WPG@FLA,WPG,FLA,,,
,,,,,,,,,,,,,40554-12283:Jacob Markstrom,40554-12283,G,Jacob,Jacob Markstrom,Markstrom,17.4000002543132,12,7400,DAL@VAN,VAN,DAL,,,
,,,,,,,,,,,,,40554-66693:Sam Montembeault,40554-66693,G,Sam,Sam Montembeault,Montembeault,14.533332824707,6,7300,WPG@FLA,FLA,WPG,,,
,,,,,,,,,,,,,40554-8426:Brent Burns,40554-8426,D,Brent,Brent Burns,Burns,15.0526315789474,19,7300,SJ@ANH,SJ,ANH,,,
,,,,,,,,,,,,,40554-12619:Jack Campbell,40554-12619,G,Jack,Jack Campbell,Campbell,12.1142861502511,7,7300,DET@LA,LA,DET,,,
,,,,,,,,,,,,,40554-84409:Elias Pettersson,40554-84409,C,Elias,Elias Pettersson,Pettersson,16.2052628366571,19,7300,DAL@VAN,VAN,DAL,,,
,,,,,,,,,,,,,40554-58904:Aaron Dell,40554-58904,G,Aaron,Aaron Dell,Dell,9.59999974568685,6,7300,SJ@ANH,SJ,ANH,,,
,,,,,,,,,,,,,40554-9252:Alex Stalock,40554-9252,G,Alex,Alex Stalock,Stalock,12.977778116862,9,7200,ARI@MIN,MIN,ARI,,,
,,,,,,,,,,,,,40554-8412:Jonathan Quick,40554-8412,G,Jonathan,Jonathan Quick,Quick,9.38181790438565,11,7200,DET@LA,LA,DET,,,
,,,,,,,,,,,,,40554-58926:Brayden Point,40554-58926,C,Brayden,Brayden Point,Point,12.841667175293,12,7200,NYR@TB,TB,NYR,,,
,,,,,,,,,,,,,40554-8780:Jonathan Bernier,40554-8780,G,Jonathan,Jonathan Bernier,Bernier,12.4000002543132,12,7200,DET@LA,DET,LA,,,
,,,,,,,,,,,,,40554-9052:James Reimer,40554-9052,G,James,James Reimer,Reimer,12.7999997820173,7,7200,CAR@BUF,CAR,BUF,,,
,,,,,,,,,,,,,40554-15271:Laurent Brossoit,40554-15271,G,Laurent,Laurent Brossoit,Brossoit,8,5,7200,WPG@FLA,WPG,FLA,,,
,,,,,,,,,,,,,40554-14565:Mika Zibanejad,40554-14565,C,Mika,Mika Zibanejad,Zibanejad,18.0888892279731,9,7100,NYR@TB,NYR,TB,O,Upper body,
,,,,,,,,,,,,,40554-79857:Brock Boeser,40554-79857,W,Brock,Brock Boeser,Boeser,14.6105266370271,19,7100,DAL@VAN,VAN,DAL,,,
,,,,,,,,,,,,,40554-43033:Antoine Bibeau,40554-43033,G,Antoine,Antoine Bibeau,Bibeau,0,0,7000,COL@EDM,COL,EDM,,,
,,,,,,,,,,,,,40554-66599:Zane McIntyre,40554-66599,G,Zane,Zane McIntyre,McIntyre,0,0,7000,DAL@VAN,VAN,DAL,,,
,,,,,,,,,,,,,40554-12439:Jeff Skinner,40554-12439,W,Jeff,Jeff Skinner,Skinner,12.6529415355009,17,7000,CAR@BUF,BUF,CAR,,,
,,,,,,,,,,,,,40554-8353:Jimmy Howard,40554-8353,G,Jimmy,Jimmy Howard,Howard,10.4,10,7000,DET@LA,DET,LA,,,
,,,,,,,,,,,,,40554-73946:Sebastian Aho,40554-73946,C,Sebastian,Sebastian Aho,Aho,13.2555558946398,18,7000,CAR@BUF,CAR,BUF,,,
,,,,,,,,,,,,,40554-38243:Anthony Stolarz,40554-38243,G,Anthony,Anthony Stolarz,Stolarz,12.1333329942491,18,7000,SJ@ANH,ANH,SJ,,,
,,,,,,,,,,,,,40554-14697:Gabriel Landeskog,40554-14697,W,Gabriel,Gabriel Landeskog,Landeskog,10.9272724498402,11,7000,COL@EDM,COL,EDM,IR,Lower body,
,,,,,,,,,,,,,40554-12654:Calvin Pickard,40554-12654,G,Calvin,Calvin Pickard,Pickard,7.81176488539752,17,7000,DET@LA,DET,LA,,,
,,,,,,,,,,,,,40554-59226:Alex Nedeljkovic,40554-59226,G,Alex,Alex Nedeljkovic,Nedeljkovic,23.2000007629395,1,7000,CAR@BUF,CAR,BUF,,,
,,,,,,,,,,,,,40554-21546:Alexander Radulov,40554-21546,W,Alexander,Alexander Radulov,Radulov,10.5368419446443,19,6800,DAL@VAN,DAL,VAN,,,
,,,,,,,,,,,,,40554-40036:Tomas Hertl,40554-40036,C,Tomas,Tomas Hertl,Hertl,14.5789473684211,19,6800,SJ@ANH,SJ,ANH,,,
,,,,,,,,,,,,,40554-43134:Anthony Mantha,40554-43134,W,Anthony,Anthony Mantha,Mantha,16.6699996948242,20,6700,DET@LA,DET,LA,,,
,,,,,,,,,,,,,40554-62788:Dylan Larkin,40554-62788,C,Dylan,Dylan Larkin,Larkin,13.3300003051758,20,6700,DET@LA,DET,LA,,,
,,,,,,,,,,,,,40554-8182:Blake Wheeler,40554-8182,W,Blake,Blake Wheeler,Wheeler,10.9578945762233,19,6700,WPG@FLA,WPG,FLA,,,
,,,,,,,,,,,,,40554-9269:Logan Couture,40554-9269,C,Logan,Logan Couture,Couture,12.2473682604338,19,6600,SJ@ANH,SJ,ANH,,,
,,,,,,,,,,,,,40554-8682:Phil Kessel,40554-8682,W,Phil,Phil Kessel,Kessel,9.57894736842105,19,6600,ARI@MIN,ARI,MIN,,,
,,,,,,,,,,,,,40554-15356:Dougie Hamilton,40554-15356,D,Dougie,Dougie Hamilton,Hamilton,17.727778116862,18,6600,CAR@BUF,CAR,BUF,,,
,,,,,,,,,,,,,40554-70125:Kyle Connor,40554-70125,W,Kyle,Kyle Connor,Connor,12.8789472078022,19,6500,WPG@FLA,WPG,FLA,,,
,,,,,,,,,,,,,40554-8551:Erik Karlsson,40554-8551,D,Erik,Erik Karlsson,Karlsson,11.5333336724175,18,6400,SJ@ANH,SJ,ANH,,,
,,,,,,,,,,,,,40554-8234:Eric Staal,40554-8234,C,Eric,Eric Staal,Staal,11.2833336724175,18,6300,ARI@MIN,MIN,ARI,,,
,,,,,,,,,,,,,40554-14473:Jakob Silfverberg,40554-14473,W,Jakob,Jakob Silfverberg,Silfverberg,12.2526317395662,19,6300,SJ@ANH,ANH,SJ,,,
,,,,,,,,,,,,,40554-43178:Teuvo Teravainen,40554-43178,W,Teuvo,Teuvo Teravainen,Teravainen,12.6000001695421,18,6300,CAR@BUF,CAR,BUF,,,
,,,,,,,,,,,,,40554-8875:Evgenii Dadonov,40554-8875,W,Evgenii,Evgenii Dadonov,Dadonov,13.4722222222222,18,6300,WPG@FLA,FLA,WPG,,,
,,,,,,,,,,,,,40554-8669:Victor Hedman,40554-8669,D,Victor,Victor Hedman,Hedman,13.0538459190956,13,6200,NYR@TB,TB,NYR,,,
,,,,,,,,,,,,,40554-8986:Jamie Benn,40554-8986,W,Jamie,Jamie Benn,Benn,7.5052634791324,19,6200,DAL@VAN,DAL,VAN,,,
,,,,,,,,,,,,,40554-8134:Ryan Getzlaf,40554-8134,C,Ryan,Ryan Getzlaf,Getzlaf,12.3052633185136,19,6200,SJ@ANH,ANH,SJ,,,
,,,,,,,,,,,,,40554-14563:Ryan Nugent-Hopkins,40554-14563,C,Ryan,Ryan Nugent-Hopkins,Nugent-Hopkins,11.2550003051758,20,6100,COL@EDM,EDM,COL,,,
,,,,,,,,,,,,,40554-85470:Andrei Svechnikov,40554-85470,W,Andrei,Andrei Svechnikov,Svechnikov,14.727778116862,18,6100,CAR@BUF,CAR,BUF,,,
,,,,,,,,,,,,,40554-8615:Joe Pavelski,40554-8615,W,Joe,Joe Pavelski,Pavelski,9.32631562885485,19,6000,DAL@VAN,DAL,VAN,,,
,,,,,,,,,,,,,40554-15360:J.T. Miller,40554-15360,W,J.T.,J.T. Miller,Miller,14.5842108475535,19,5900,DAL@VAN,VAN,DAL,,,
,,,,,,,,,,,,,40554-55375:Sam Reinhart,40554-55375,W,Sam,Sam Reinhart,Reinhart,13.3235294117647,17,5800,CAR@BUF,BUF,CAR,,,
,,,,,,,,,,,,,40554-8406:Drew Doughty,40554-8406,D,Drew,Drew Doughty,Doughty,13.1777776082357,18,5800,DET@LA,LA,DET,,,
,,,,,,,,,,,,,40554-80286:Roope Hintz,40554-80286,C,Roope,Roope Hintz,Hintz,11.7687501907349,16,5800,DAL@VAN,DAL,VAN,IR,Lower body,
,,,,,,,,,,,,,40554-15283:Vincent Trocheck,40554-15283,C,Vincent,Vincent Trocheck,Trocheck,11.0636360862038,11,5800,WPG@FLA,FLA,WPG,,,
,,,,,,,,,,,,,40554-12253:Mats Zuccarello,40554-12253,W,Mats,Mats Zuccarello,Zuccarello,7.55714307512556,14,5800,ARI@MIN,MIN,ARI,,,
,,,,,,,,,,,,,40554-83057:Victor Olofsson,40554-83057,W,Victor,Victor Olofsson,Olofsson,11.5764707677505,17,5700,CAR@BUF,BUF,CAR,,,
,,,,,,,,,,,,,40554-42478:Bo Horvat,40554-42478,C,Bo,Bo Horvat,Horvat,13.4315787867496,19,5700,DAL@VAN,VAN,DAL,,,
,,,,,,,,,,,,,40554-12843:Adam Henrique,40554-12843,C,Adam,Adam Henrique,Henrique,11.7894736842105,19,5700,SJ@ANH,ANH,SJ,,,
,,,,,,,,,,,,,40554-9259:Mike Hoffman,40554-9259,W,Mike,Mike Hoffman,Hoffman,12.1222220526801,18,5600,WPG@FLA,FLA,WPG,,,
,,,,,,,,,,,,,40554-66690:Timo Meier,40554-66690,W,Timo,Timo Meier,Meier,11.3526314183285,19,5600,SJ@ANH,SJ,ANH,,,
,,,,,,,,,,,,,40554-8402:Dustin Brown,40554-8402,W,Dustin,Dustin Brown,Brown,10.0722223917643,18,5600,DET@LA,LA,DET,,,
,,,,,,,,,,,,,40554-8478:Zach Parise,40554-8478,W,Zach,Zach Parise,Parise,7.40555572509766,18,5600,ARI@MIN,MIN,ARI,,,
,,,,,,,,,,,,,40554-9079:Keith Yandle,40554-9079,D,Keith,Keith Yandle,Yandle,11.3333333333333,18,5600,WPG@FLA,FLA,WPG,,,
,,,,,,,,,,,,,40554-15269:Rickard Rakell,40554-15269,W,Rickard,Rickard Rakell,Rakell,11.1368424265008,19,5600,SJ@ANH,ANH,SJ,,,
,,,,,,,,,,,,,40554-11365:Kevin Shattenkirk,40554-11365,D,Kevin,Kevin Shattenkirk,Shattenkirk,14.0733337402344,15,5500,NYR@TB,TB,NYR,,,
,,,,,,,,,,,,,40554-85132:Rasmus Dahlin,40554-85132,D,Rasmus,Rasmus Dahlin,Dahlin,9.38235294117647,17,5500,CAR@BUF,BUF,CAR,,,
,,,,,,,,,,,,,40554-70513:Pavel Buchnevich,40554-70513,W,Pavel,Pavel Buchnevich,Buchnevich,10.625,16,5500,NYR@TB,NYR,TB,,,
,,,,,,,,,,,,,40554-15386:Ryan Strome,40554-15386,C,Ryan,Ryan Strome,Strome,12.40625,16,5400,NYR@TB,NYR,TB,,,
,,,,,,,,,,,,,40554-8319:James Neal,40554-8319,W,James,James Neal,Neal,12.7599998474121,20,5400,COL@EDM,EDM,COL,,,
,,,,,,,,,,,,,40554-21686:Jason Zucker,40554-21686,W,Jason,Jason Zucker,Zucker,9.84444427490234,18,5400,ARI@MIN,MIN,ARI,,,
,,,,,,,,,,,,,40554-70905:Clayton Keller,40554-70905,W,Clayton,Clayton Keller,Keller,10.8842106869346,19,5400,ARI@MIN,ARI,MIN,,,
,,,,,,,,,,,,,40554-8709:Alexander Edler,40554-8709,D,Alexander,Alexander Edler,Edler,13.9578953793174,19,5400,DAL@VAN,VAN,DAL,,,
,,,,,,,,,,,,,40554-15315:Ondrej Palat,40554-15315,W,Ondrej,Ondrej Palat,Palat,10.7866668701172,15,5400,NYR@TB,TB,NYR,,,
,,,,,,,,,,,,,40554-39269:Erik Haula,40554-39269,C,Erik,Erik Haula,Haula,12.8642861502511,14,5300,CAR@BUF,CAR,BUF,,,
,,,,,,,,,,,,,40554-21927:Chris Kreider,40554-21927,W,Chris,Chris Kreider,Kreider,10.2937498092651,16,5300,NYR@TB,NYR,TB,,,
,,,,,,,,,,,,,40554-42912:Oscar Klefbom,40554-42912,D,Oscar,Oscar Klefbom,Klefbom,13.0699996948242,20,5300,COL@EDM,EDM,COL,,,
,,,,,,,,,,,,,40554-43135:Tyler Bertuzzi,40554-43135,W,Tyler,Tyler Bertuzzi,Bertuzzi,12.2050003051758,20,5200,DET@LA,DET,LA,,,
,,,,,,,,,,,,,40554-12728:Nino Niederreiter,40554-12728,W,Nino,Nino Niederreiter,Niederreiter,7.25555589463976,18,5200,CAR@BUF,CAR,BUF,,,
,,,,,,,,,,,,,40554-12812:Jared Spurgeon,40554-12812,D,Jared,Jared Spurgeon,Spurgeon,10.6611107720269,18,5200,ARI@MIN,MIN,ARI,,,
,,,,,,,,,,,,,40554-8741:Nazem Kadri,40554-8741,C,Nazem,Nazem Kadri,Kadri,10.9833331637912,18,5200,COL@EDM,COL,EDM,,,
,,,,,,,,,,,,,40554-111471:Kaapo Kakko,40554-111471,W,Kaapo,Kaapo Kakko,Kakko,8.625,16,5200,NYR@TB,NYR,TB,,,
,,,,,,,,,,,,,40554-12244:Oliver Ekman-Larsson,40554-12244,D,Oliver,Oliver Ekman-Larsson,Ekman-Larsson,9.37368453176398,19,5100,ARI@MIN,ARI,MIN,,,
,,,,,,,,,,,,,40554-103523:Cale Makar,40554-103523,D,Cale,Cale Makar,Makar,14.1333329942491,18,5000,COL@EDM,COL,EDM,,,
,,,,,,,,,,,,,40554-73889:Nick Schmaltz,40554-73889,W,Nick,Nick Schmaltz,Schmaltz,10.1842105263158,19,5000,ARI@MIN,ARI,MIN,,,
,,,,,,,,,,,,,40554-14457:John Klingberg,40554-14457,D,John,John Klingberg,Klingberg,7.25882361916935,17,4900,DAL@VAN,DAL,VAN,IR,Lower body,
,,,,,,,,,,,,,40554-66680:Jaccob Slavin,40554-66680,D,Jaccob,Jaccob Slavin,Slavin,12.0888892279731,18,4900,CAR@BUF,CAR,BUF,,,
,,,,,,,,,,,,,40554-12460:Cam Fowler,40554-12460,D,Cam,Cam Fowler,Fowler,9.23157862613076,19,4900,SJ@ANH,ANH,SJ,,,
,,,,,,,,,,,,,40554-62783:Joonas Donskoi,40554-62783,W,Joonas,Joonas Donskoi,Donskoi,11.8888888888889,18,4900,COL@EDM,COL,EDM,,,
,,,,,,,,,,,,,40554-8596:Jordan Staal,40554-8596,C,Jordan,Jordan Staal,Staal,5.98333316379123,18,4900,CAR@BUF,CAR,BUF,,,
,,,,,,,,,,,,,40554-58907:Nikolaj Ehlers,40554-58907,W,Nikolaj,Nikolaj Ehlers,Ehlers,13.2315786261308,19,4900,WPG@FLA,WPG,FLA,,,
,,,,,,,,,,,,,40554-58928:Tony DeAngelo,40554-58928,D,Tony,Tony DeAngelo,DeAngelo,12.7375001907349,16,4900,NYR@TB,NYR,TB,,,
